78;ruRU; Вас прислал маршал Хаггард? Почему ты так не сказал? $B$BAh, старый добрый Хаггард. Бедняга совсем скоро ослепнет. В любом случае, дай мне посмотреть, что у тебя там есть.;0
79;ruRU; Лучше бы это было хорошо, $C. Дай мне посмотреть, что у тебя есть, и расскажи мне свою историю. Но, клянусь Светом, поторопитесь. Защита Темнолесья — мой приоритет номер один. У меня нет времени разбрасываться тупиковыми зацепками.;0
80;ruRU; Снова, $N? Что у вас есть на этот раз?;0
81;ruRU; Если вы здесь не для того, чтобы что-то купить и ничего не доставить, то вы зря тратите мое время! У тебя лучше будет эта рябь!;0
82;ruRU; Вы младший геодезист $N, да? Быстрее сейчас, есть ужасная ситуация под рукой! У тебя есть части насекомых, о которых сказал Физзлдоузер?!;0
83;ruRU; У меня заканчивается белье, $N. У вас есть что-нибудь для меня?;0
84;ruRU; Ух... Я голоден! У тебя есть этот пирог для меня, $N?;0
85;ruRU;;0
86;ruRU;Я не думаю, что правильно кормить мальчика, который украл мое ожерелье, но если это то, что нужно, чтобы вернуть то, что принадлежит мне, то пусть будет так!$b$bУ тебя есть мясо кабана?;0
87;ruRU; Здравствуйте, $N. Вы нашли мое ожерелье?;0
88;ruRU; Вы ее еще не видели? Вы получили ее?;0
89;ruRU; Этот мост сам себя не построит! Где теперь эти железные пики и железные заклепки?;0
90;ruRU; Удалось ли вам найти 10 флангов постного волка? Как насчет трав из Фелиции в Штормграде?;0
91;ruRU; Сдайте мне 10 подвесок Shadowhide, и вы будете вознаграждены.;0
92;ruRU; Мне все еще нужно пять кусков жесткого мяса кондора, пять рыл больших клыков и пять порций хрустящего паучьего мяса.;0
93;ruRU; Привет, $N. Вы уже получили эти липкие паучьи лапки?;0
94;ruRU; Эта статуя льва стояла здесь десятилетиями и в одиночестве охраняла печально известную Башню Илгалара.;0
95;ruRU;;0
96;ruRU;Вы вернулись. Великолепно!$B$BКак прошло твое путешествие в Серебряный бор? Это заняло у вас много времени?$B$BМне трудно сказать, добились ли вы там успеха, потому что большая часть земли стала коррумпированной. Его вонь перебивает любое добро, которое вы могли бы сделать. Но маленькие успехи иногда так же важны, как и большие. Очищение воды там было полезным и для вас, и для всех шаманов.;0
97;ruRU; Да, $N?;0
98;ruRU; Да, $N?;0
99;ruRU; Ты уже заполучил кандалы из погребального дерева, $N?;0
100;ruRU;;0
101;ruRU; Принеси мне 10 клыков вурдалака, 10 пальцев скелета и 5 флаконов паучьего яда. Для тебя я зачарую Тотем Причинения, который нанесет вред тем, кто попытается совершить насилие против тебя.;0
102;ruRU; Вы уже собрали 8 лап у этих коварных гноллов?;0
103;ruRU; Пламя не будет долго гореть без масла, $N.;0
104;ruRU; Вы уже уничтожили угрозу, известную как Старый Мрачноглаз? Его заметили бродящим по побережью Западного Края.$B$BВозвращайся ко мне, когда мерзкое чудовище будет мертво.;0
105;ruRU;Тебе дали задание, $N. У вас есть осколок из филактерии лича как доказательство того, что задание выполнено?;0
106;ruRU; У тебя есть что?? Мэйбелл - свет моей скучной жизни. Спешите, дайте мне увидеть ее письмо!;0
107;ruRU; У вас есть записка от "Граммы" Стоунфилд, а? Я не видел Милдред много лет! Интересно, что она скажет...;0
109;ruRU; А... Удачи??;0
110;ruRU;;0
111;ruRU; Мне не терпится услышать, как отреагируют мои друзья!$B$BОни никогда этого не ожидают;0
112;ruRU; У тебя есть хрустальные водоросли? Я уверен, Мэйбелл очень хочет увидеть своего кавалера...;0
113;ruRU; Итак, младший геодезист $n, старый Пестлезугг уже подготовил отчет?;0
114;ruRU; Ты доставил мое письмо Томми Джо? Что он сказал??;0
115;ruRU; Как проходит ваш конфликт с теневыми? Вы нашли полуночные шары?;0
116;ruRU;Мне нужно, чтобы ты принес бочонок лагера «Громовар» у Громовара Гримбуза в холмах Западного края, бочонок мерло из Штормграда, бутылку самогона из Темнолесья и бурдюк сладкого рома из Златоземья. Принесите их мне, и я позабочусь о том, чтобы вы были вознаграждены.;0
117;ruRU; Поторопитесь, друг мой, поторопитесь $bДля того, чтобы наш насыщенный лагер был на вкус $bбольше похож на пиво, а не на тушеное мясо, $bХмель нужен для его приготовления.;0
118;ruRU; Что это? Вернер прислал тебя, говоришь? Хорошо, дай мне его записку. И ГОВОРИТЕ!;0
119;ruRU; Отлично, ты вернулся! Вы получили туфли?;0
120;ruRU; Что у тебя там?;0
121;ruRU; Генерал прислал новости? Подкрепление уже в пути?;0
122;ruRU; Я знаю, что жадный Аргус пришлет кого-нибудь за его чешуей, если я не отдам ее ему в ближайшее время. Вы уже нашли эти весы?;0
123;ruRU; Что?!? Наши люди уже несколько месяцев не работали на шахтах Элвинна!$B$BПозвольте мне взглянуть на вашу записку...;0
124;ruRU; Да? Я могу что-то сделать для вас?;0
125;ruRU; Ты смог найти мои инструменты?;0
126;ruRU;Йоулер - опасная тварь, $N. Если ты не готова к нему, я понимаю.;0
127;ruRU; У тебя есть для меня солнечная рыба, а?;0
128;ruRU; Вернитесь, как только убьете 15 чемпионов Черной горы.;0
129;ruRU; Дарси прислала мне обед, не так ли? Такое доброе сердце у нее. Ну... давайте!;0
130;ruRU;;0
131;ruRU; Еще раз здравствуйте, $N. Понравился ли Паркеру обед, который я ему прислал?;0
132;ruRU; Рад снова тебя видеть, $N. Что Уайли сказал о себе?;0
133;ruRU; Мне кажется, я слышу, как вокруг задней части дома суетится стая гулей — мне лучше побыстрее поставить это чучело! Ты принес мне эти ребра вурдалака?;0
134;ruRU; У тебя есть мой ящик? Если так, то, пожалуйста... дайте мне его быстро!;0
135;ruRU; Какое у тебя ко мне дело? Я очень занятой человек. . .;0
136;ruRU;;0
138;ruRU;;0
139;ruRU;;0
140;ruRU;;0
141;ruRU; Пролил ли мастер Шоу какой-нибудь свет на происходящее?;0
142;ruRU; $N, вам удалось собрать какую-нибудь информацию? Вы нашли мессенджера?;0
143;ruRU; Приветствую, $С. Какое тебе дело до Народной милиции?;0
144;ruRU; Ждать ли скоро народного ополчения? Новость лорда Стаутмантла сулит что-то хорошее?;0
145;ruRU;Похоже, вы путешествовали издалека, $C. Какие у тебя дела здесь, в Темнолесье?;0
146;ruRU; Ах, рад снова видеть вас, посыльный. Должен ли я сообщить маршалу, что Ночной Дозор уже в пути из Темнолесья?;0
147;ruRU; Вы нашли Коллекционера? Вы узнали, на кого он работает?;0
148;ruRU;;0
149;ruRU; О, пожалуйста, не смотри на меня! Я своими руками вырвал эти глаза, но я все еще чувствую твой взгляд! $B$BI я отвратительный! Отвратительный! Пожалуйста, отвернитесь!!;0
150;ruRU; У тебя есть такие плавники? Быстрее, нам нужны эти мурлоки, изгнанные из озера!;0
151;ruRU; Старая Бланки находится на последнем издыхании. Ты случайно не нашел для нее овса?;0
152;ruRU; Убейте 7 Tidehunters, 7 Warriors, 7 Oracles и 7 Coastrunners, и я позабочусь о том, чтобы вы были вознаграждены.;0
153;ruRU; Принеси мне 15 красных кожаных бандан, и я хорошо тебе заплачу.;0
154;ruRU; Я чувствую, что вы видели Слепую Мэри. У тебя есть мой гребень...?;0
155;ruRU; Какое у тебя ко мне дело? Я очень занятой человек...;0
156;ruRU; Привет, $N. У тебя уже есть эти цветки гнили для меня?;0
157;ruRU;Мне нужно натянуть Нить Призрачного Волоса вдоль моей двери и окон, чтобы не пустить нежелательных духов. Вы получили это для меня?;0
158;ruRU;;0
159;ruRU; Мне нужен этот зомби-сок, чтобы согреться в эти холодные темные ночи. Вы получили это для меня?;0
160;ruRU; Аберкромби...? Я не знаю человека с таким именем. Вы говорите, что у вас есть письмо для меня от этого парня из Аберкромби?;0
161;ruRU; Скажешь что-нибудь, сынок? Ничего не слышу, кроме звона в ушах. Скажи, что это у тебя там?;0
162;ruRU; Мир и покой тебе, незнакомец. Почему ты искал меня сегодня?;0
163;ruRU; Ах, $N! Так скоро вернулся? Вы, наверное, снова были на охоте? Не волнуйтесь, если у вас были какие-то неудачи, в конечном итоге это сделает вас лучше!;0
164;ruRU; Ты выглядишь крепким типом, $C. Вы пришли, чтобы присоединиться к нашей борьбе?;0
165;ruRU;;0
166;ruRU; Как продвигается охота на Эдвина Ван Клифа?;0
167;ruRU; Ты нашел какие-нибудь следы моего брата? Есть ли надежда после всего этого времени?;0
168;ruRU;Удалось ли вам получить какие-либо профсоюзные карточки моего старого коллеги?;0
169;ruRU; Что у тебя там, $R?;0
170;ruRU; Настойчивые маленькие жуки, не так ли?;0
171;ruRU; Рад снова видеть вас, $N. Выполняли ли вы обязанности, которые вы вызвались выполнять во время Детской недели?;0
172;ruRU;;0
173;ruRU; $N, как продвигается охота?;0
174;ruRU; Вы уже нашли квалифицированного инженера для создания бронзовой трубы?;0
175;ruRU;;0
176;ruRU; Да, Хоггер был настоящей болью для меня и моих людей. Вам есть что сообщить о звере?;0
177;ruRU; Я показал Когу зачатки нашей машины для наблюдения за звездами. Он был впечатлен. Вы случайно не нашли светоотражающее устройство?;0
178;ruRU; Я говорил с тобой через кулон, говоришь? Хм... дайте его мне, чтобы я мог изучить его.;0
179;ruRU; Волки доставляют тебе неприятности? Тебе лучше избегать клыков, когтей и других острых предметов, да?;0
180;ruRU; Какие новости вы приносите Суду?;0
181;ruRU; Вам удалось убедить Ззарк'Вула одолжить нам свой монокль для нашего эксперимента?;0
182;ruRU;Насколько мне известно, эти тролли происходят из клана Морозногривых. Боюсь, я мало что знаю о них, что могло бы быть вам полезно, $N.;0
183;ruRU; Как проходит охота?;0
184;ruRU; У вас есть документы на мою ферму?? Это хорошие новости! Какие-то хулиганы украли его несколько дней назад... Я думал, он пропал навсегда!$b$bПожалуйста, дайте мне его. Мы уходим из Западного Края и не вернемся в ближайшее время, но если мы это сделаем, нам понадобятся эти бумаги...;0
185;ruRU; Я не уверен, что буду обучать тебя дальше, $n, пока ты не докажешь, что умеешь убивать самых молодых тигров.;0
186;ruRU; Если вы стремитесь к более серьезным вызовам, вы должны сначала проявить себя, выполнив поставленную задачу. Вернитесь ко мне после того, как убьете 10 тигров Тернистой долины.;0
187;ruRU; Вы должны убить 10 старших тигров Тернистой долины, прежде чем я дам вам последнее испытание, которое определит, являетесь ли вы настоящим мастером охоты на тигров.;0
188;ruRU; Как проходит охота на Син'Далл?;0
189;ruRU;Вы добились успеха, я надеюсь? Везде одни тролли. Грязные дьяволы.$b$bО да, это мне напомнило! Обязательно расскажи друзьям, да? Мы могли бы использовать большую помощь!;0
190;ruRU; Настоящий охотник на пантер будет бродить по полям, пытаясь выследить свою добычу. Проявите приверженность своей цели, $c, и вернитесь туда.;0
191;ruRU; Бхаг'тера может оказаться неуловимым зверем. Насколько хороша охота?;0
192;ruRU; Бхаг'тера может оказаться неуловимым зверем. Насколько хороша охота?;0
193;ruRU; Бхаг'тера может оказаться неуловимым зверем. Как продвигается охота?;0
194;ruRU; Я никогда не встречал охотника, который бы убивал, стоя у костра, ну, кроме моего отца. Вы планировали убить этих хищников Тернистой долины или надеялись, что они умрут от старости?;0
195;ruRU; Настоящий охотник сосредотачивает свое внимание на своей добыче. Вы, мой друг, кажется, больше озабочены болтовней у костра. А теперь иди и убей 10 кнутохвостов, прежде чем я пойду и избавлю от них все чертовы джунгли за одну охоту.;0
196;ruRU;Ба! Что ты здесь делаешь, $N! Настоящий охотник на крупную дичь никогда не сдается, как только добыча окажется у него на прицеле. Эти охотники за джунглями не подбегут к этому костру и не бросятся в него. Глупый парень.;0
197;ruRU; Как продвигается охота на Тетис? Выследили ее всю дорогу до лагеря, не так ли?;0
198;ruRU; Да? Чего ты хочешь? О, припасы от гоблинов. Странно видеть, что их доставляет $R, обычно они присылают свои. Неважно... ты их не трогал, не так ли? Хорошо хорошо... мы бы не хотели, чтобы что-то случилось с нашими шахтами, о нет.;0
199;ruRU; Ты случайно не обнаружил никаких подсказок, $N?;0
200;ruRU;;0
201;ruRU; Хорошо? Удалось ли вам найти лагерь?;0
202;ruRU; Смею ли я надеяться, что Курцен и его защитники мертвы, $N?;0
203;ruRU; Надеюсь, твоя охота удалась, $N. Без твоей помощи мы долго не продержимся против него.;0
204;ruRU; Я жду эти лекарства и эту выписку, $N.;0
205;ruRU; У тебя есть эти фетиши, $N? Они могут хранить секрет деградации Курцена... Я должен знать!;0
206;ruRU;Я даю вам свое благословение. Сила Май'Зота может сравниться только с его злом.;0
207;ruRU; $Н! У вас есть легенды о троллях? Я должен знать их секреты!;0
208;ruRU; Я вижу, ты вернулась, $g old bloke : детка... Король Бангалаш много раз заставлял меня приползать обратно в лагерь. Повесить там.;0
209;ruRU; Крутые мошенники, не так ли? Ну что, повезло? Извините за нетерпение, но это было огромной занозой в моем боку! Хорошо?;0
210;ruRU; Привет! Ты принес мне что-нибудь?;0
211;ruRU; Тебе дали задание, $N. У вас есть осколок из филактерии лича как доказательство того, что задание выполнено?;0
212;ruRU; $Н! У тебя есть это бедро? Я должен начать готовить его скорее, или банкет будет испорчен!;0
213;ruRU; Мне нужны эти камни, $n. Любыми средствами! Просто сделай это, не рассказывай подробности!$b$bЭто о результатах, $n, ни больше, ни меньше.;0
214;ruRU; Вы отвоевываете нашу землю у банды Братства Справедливости? Если да, покажите мне 10 красных шелковых бандан в качестве доказательства.;0
215;ruRU;;0
216;ruRU;Вы сразились с Чертополохом? Когда путь между нашими базами свободен, наши шансы захватить весь Ясеневый лес резко возрастают.;0
217;ruRU; Грамуг и два его охранника, Зубастик и Буян, все еще живы. Ваша миссия не завершена, пока все трое не будут убиты. Империя гномов рассчитывает на тебя, $N.;0
218;ruRU; $Н! При удаче?;0
219;ruRU; Да?;0
220;ruRU; Еще раз здравствуйте, $N. Ты хорошо выглядишь.$B$BЧто привело тебя ко мне так скоро?;0
221;ruRU; Так скоро вернулся, $N? Надеюсь, ты не пришел сказать мне, что сдался.;0
222;ruRU; Пугающие звери, не так ли? Но не бойся, $N, те, кто стоит за Свет, никогда не падут!;0
223;ruRU; Да, что это? Поторопитесь, у меня есть неотложные дела.;0
224;ruRU; Лок Модан в осаде, $N! Нам нужен каждый боеспособный член Альянса, чтобы помочь нашему делу. Вы уже убили 10 троггов-камнедробителей и 10 разведчиков-камнедробителей?;0
225;ruRU;;0
226;ruRU; Ты все еще охотишься на волков...?;0
227;ruRU;;0
228;ruRU;Я не виню тебя, если у тебя с ним проблемы, $N. Некоторые из наших сильнейших наблюдателей были потеряны для Мор'Ладима.;0
229;ruRU;;0
230;ruRU; Вы нашли что?? Пожалуйста, дайте мне посмотреть...;0
231;ruRU; Оставь меня...;0
232;ruRU; Да, и чем я могу вам помочь? Вы здесь по делу Королевского фармацевтического общества, или вы пришли сюда просто, чтобы скрасить мой день?;0
233;ruRU; Да? У тебя есть что-нибудь для меня?;0
234;ruRU; Я могу вам чем-то помочь?;0
235;ruRU;;0
236;ruRU; Хорошо? Удалось ли тебе найти угли или Орда опередила тебя и оставила плакать?;0
237;ruRU; Нам нужно больше времени, $r. Вам приказано убить 10 камнедробителей-головорезов и 10 камнедробителей-провидцев. Держите врага под давлением, пока нам не пришлют подкрепление. Сейчас не время для праздного поведения.;0
238;ruRU; Да, я думаю, что Лука такой же беспокойный, как и ты. Это не имеет значения - дайте мне набор для полевого отбора проб. Мне нужно будет внести в него некоторые коррективы, чтобы подобрать подходящие базовые материалы.$b$bУ вас есть комплект, не так ли?;0
239;ruRU;;0
240;ruRU;$N, ты здесь! У тебя есть моя еда?!?;0
243;ruRU;;0
244;ruRU;;0
245;ruRU; Вам лучше быть осторожным, имея дело с пауками, я потерял несколько своих людей из-за них, и поверьте мне, это не очень приятное зрелище - видеть человека, висящего вниз головой в их паутине после того, как яд начал действовать. чтобы смягчить их.;0
246;ruRU; Извини, $N, но у нас тут многое связано. Если вам нечего сообщить, то я должен заняться другими делами.;0
247;ruRU;;0
248;ruRU; В этом кувшине когда-то был дурно пахнущий ликер, но теперь он лежит пустой и забытый на паре бочек.;0
249;ruRU; Поторопись, $N, пока мои опасения, что Морган распространяет свою силу, не стали реальностью!;0
250;ruRU;;0
251;ruRU; Записка от отшельника Аберкромби, а? Я его не знаю, но если он живет на кладбище, то я знаю, что мозги у него сгнили!;0
252;ruRU; А, записка переведена? Пожалуйста, дайте мне посмотреть...;0
253;ruRU; Вы уже нашли могилу Элизы? У тебя есть сердце бальзамировщика?;0
254;ruRU;;0
255;ruRU; Вам повезло?;0
256;ruRU; Да? Я могу что-то сделать для вас?;0
257;ruRU;Не повезло? Не расстраивайся, $N...$B$BНе каждый может быть мной.;0
258;ruRU; Вполне естественно жалеть себя, когда появляется кто-то такой новичок в этом мире. Тебе не должно быть плохо, $N.$B$BHm? Я неправильно понял ваше имя?;0
261;ruRU; Сила Плети растет с каждым днем. Если ты действительно хочешь остановить его продвижение, то покажи мне.;0
262;ruRU; Если у вас есть что-то, что принадлежит призрачной фигуре, которую вы ищете, дайте мне взглянуть на это. Возможно, я смогу угадать кое-что о его владельце.;0
263;ruRU; Так скоро вернулся? На случай, если я не ясно выразился, нам нужно, чтобы вы убили 10 шаманов из Камнедробов и 10 костогрызов из Камнедробов, $N. А теперь хватай их, Убийца троггов!;0
264;ruRU; Камень холодный на ощупь, но явно подвергался жестокому обращению. Территория завалена мусором.. рельеф на гробу украшают вмятины и порезы.. и вокруг могилы начала расти листва. .;0
265;ruRU;Иногда я продаю пустые книги ученым и магам или всем, кто хочет вести дневник. $B$BI хорошо помню всех, кому я продал книгу за последние несколько месяцев...;0
266;ruRU; Багряный Ворон не видит того бизнеса, который был раньше, но мы по-прежнему пропускаем путешественников. $B$BЕсли вы можете описать человека, которого ищете, может быть, я его вспомню.;0
267;ruRU; У тебя есть 8 каменных зубов Трогга, чтобы показать мне? Если нет, то еще есть над чем поработать, $N.;0
268;ruRU; Вы узнали, кем была Призрачная Фигура?;0
269;ruRU; Отдохни, $gbrother:sister... Я могу сказать, что ты путешествовал далеко, и ты нес тяжелое бремя. Можете ли вы сказать мне, что отбрасывает на вас эту темную тень?;0
270;ruRU;;0
271;ruRU; Ах, $N! Так скоро вернулся? Вы, наверное, снова были на охоте? Не волнуйтесь, если у вас были какие-то неудачи, в конечном итоге это сделает вас лучше!;0
272;ruRU; Ты сделал свой кулон для проверки, $N? Если вам нужна помощь в поиске деталей, попробуйте обратиться за информацией к местному населению. Вы не только найдете то, что ищете, но это даст вам повод исследовать эту чудесную и священную поляну.;0
273;ruRU;;0
274;ruRU; Что это ты принес от Ашлана?;0
275;ruRU;Болотины все еще плачут, а болотные ползуны все еще бушуют. Вернись ко мне, когда твоя задача будет выполнена.;0
276;ruRU; Твоя задача еще не завершена, юный $C.;0
277;ruRU; У вас есть инструменты гноллов для огня?;0
278;ruRU; У вас есть необходимые предметы? Время имеет существенное значение!!;0
279;ruRU; Наши торговцы не будут в безопасности, пока мы не избавимся от Гоблера и этих мурлоков.;0
280;ruRU; Верх бочонка медленно откручивается.;0
281;ruRU;;0
282;ruRU; Град! Будьте осторожны, $N, туннель, ведущий в Дун Морог, кишит троггами и небезопасен для передвижения.$b$bЕсли у вас нет неотложных дел в Дун Мороге, мне придется попросить вас оставаться в Анвилмаре до тех пор, пока туннель безопаснее.;0
283;ruRU;;0
284;ruRU;;0
285;ruRU;;0
286;ruRU; У вас есть статуэтка?;0
287;ruRU; Вы не можете найти это? Мои указания были очень четкими! У нас мало времени, вам нужно поторопиться! Не возвращайтесь, пока не найдете пещеру.;0
288;ruRU; О, я очень хочу пить! Вы не купите выпивки для этого бедного, жалкого дурака?;0
289;ruRU;Во сне я иногда слышу обреченные стоны моих собратьев! Пожалуйста, милостивый государь, освободи их от оков и успокой их крики.;0
290;ruRU; Этот сундук надежно заперт.;0
291;ruRU; Хм... кажется, моя охрана стала менее дискриминационной по отношению к просителям. Ну, что ты хочешь? Сделай это быстро.;0
292;ruRU; Этот пьяный Фитцсиммонс прислал тебя ко мне? Ну, можешь сказать ему, что у меня нет лишнего эля. Ему придется попрошайничать кого-то еще!;0
293;ruRU; Что это за шар у тебя? Он выглядит... испачканным.;0
294;ruRU; Убейте 10 пестрых ящеров и 10 пестрых крикунов, $N. Мои сотрудники не заслужили той участи, которая их навлекла. Пришло время сравнять счет.;0
