1495;0; Привет, $С. Будьте осторожны, путешествуя на восток к Бастиону. Недавние отчеты наблюдения указывают на повышенную активность Плети в этом районе, так что будьте осторожны.;0
1499;0; Ах, вы там! У меня есть задания, и мне не нужно тратить время на объяснение их важного характера. Слушай внимательно.;0
1500;0; Надеюсь, ты в порядке, учитывая все обстоятельства.$B$BSПосиди немного и послушай мой рассказ. Это, конечно, трагедия, но я надеюсь, что она закончится местью!;0
1515;0;Алый Орден вторгается на нашу родину. Глупые фанатики не понимают, что верные слуги Темной Госпожи позаботятся об их гибели.;0
1518;0; Темная Госпожа бросила вызов. В наших силах встретить его.;0
1646;0; Приветствую, меня зовут Барош Алекстон, городской архитектор Штормграда.;0
1719;0; Сюда, бесполезный...! Если вы хотите сделать что-то полезное, слушайте быстро!;0
1748;0; Я Болвар Фордрагон, верховный лорд Штормграда.;0
1776;0; Мы провели так много своей жизни в боях, что воспоминания о мирных временах становятся все более далекими.;0
1937;0; Темная Госпожа бросила вызов. Теперь дело за Королевским аптекарским обществом разработать новую чуму. Мы поставим Артаса и его жалкую армию на колени.;0
1950;0; Мы с братом на разведывательной миссии, но заперлись в этом фермерском доме. Ловчим Смерти нужна ваша помощь!;0
1977;0; Я был воспитан и воспитан для государственной службы. Представитель народа. Мое мастерство заключалось не в оружии или ремеслах, а в словах и убеждениях;0
2076;1;Этот котел бурлит густыми зелеными пузырями. Черепа, кости и органы неизвестных существ плавают в его вязком бульоне...$B$BИ лениво поднимаются на поверхность черепа двух когда-то могучих троллей:$B$BГан'зула и Неззлиок.;0
2080;0; Создание Тельдрассила было великим достижением, но теперь мир должен измениться, чтобы восстановить равновесие.;0
2086;0; Привет, $n.;0
2092;0; Осадные машины — гордость каждого пилота!;0
2094;0; Привет, $с. Я сейчас в затруднительном положении, у меня очень мало шкур.;0
2121;0; Информация... С нашими разведчиками и агентами мы контролируем поток информации в Лордероне. Движения Плети, их владения, все под нашим бдительным взором...;0
2215;0; Чтобы служить Темной Госпоже и Вариматрасу, нам нужно продвинуться вперед в борьбе с Человеческим Заражением.;0
2216;0; Мы так близки к разработке Новой Чумы, что наша Темная Госпожа желает этого с таким рвением.;0
2263;0; Надеюсь, ты здесь, чтобы работать, $C. У нас много дел, и Орда, Синдикат и Огры нам не помогут.;0
2276;0;Когда мне впервые предложили звание магистрата Южнобережья, я был превознесен тем, что заработал такое вознаграждение в столь ранний период своей карьеры. .;0
2285;0; Моя семья может похвастаться самой лучшей коллекцией драгоценностей и предметов изобразительного искусства среди всей знати Штормграда!$B$BИ мы всегда хотим увеличить размер нашей коллекции...;0
2497;0; А? У тебя есть дело с Нимбойей?;0
2498;0; Что-что?!? У всех нас есть прибыль... и мы не будем делать это, бездействуя.;0
2501;0; Ой! Ты здесь ради игры в наклз?;0
2519;0; Привет! Духи говорят, что вы здесь, чтобы помочь моему вождю. Скажи это громко, они делают.;0
2546;0; Яррр... тебе лучше не шутить с моим временем, приятель!;0
2700;0; Мы в Refuge Pointe владеем одним из немногих оставшихся участков территории Стромгарда в Нагорье Арати. И мы теряем позиции...$B$BЕсли у вас есть слова для меня, то я надеюсь, что это добрые дела.;0
2706;0;Благодаря Вождю даже здесь, в руинах нашей бывшей тюрьмы, остается хоть какая-то надежда, и Орда возрождается.;0
2713;1; Эта деревянная доска содержит грубо сделанные объявления о розыске.;0
2785;0; Отойди! Оставайтесь на месте! У меня есть полная пачка пороха, и я не боюсь его использовать! Я взорву нас всех! $B$BOО, неважно. Я думал ты кто-то другой....;0
2786;0; Добро пожаловать в «Руны и судьбы» Костяной хватки, $c. Вы можете смотреть, но не трогать.$B$BНекоторые знания здесь не предназначены для... непосвященных.;0
2817;0; Должно быть, тебе тяжело бродить по этим Бесплодным землям, $c. Такой же тяжелый, как я. $B$BOИли, может быть, ты здесь, потому что ты сумасшедший. Сумасшедший, как я.;0
2860;0; Должен сказать вам, $c, это был настоящий отход. Мы хватали все, что не было прибито или могло быть быстро удалено. Из-за этого мы немного экономим на припасах.;0
2910;0;Ублюдки набросились на нас ночью, после того как мы напились. В противном случае мы могли бы взять их, рассчитывайте на это.$B$BВсе уже мертвы... кроме нескольких из нас.;0
2920;0; Эй, $N.$B$BЛотвил не самый проницательный босс, который у меня был. Он на самом деле очень увлечен своей работой. Настолько, что иногда его слуги не едят или им не платят.$B$B<Люсьен хмуро смотрит на Лотвиля.>$B$BНо это не значит, что ты должен страдать.;0
2921;0; Как прекрасно с твоей стороны, $c.$B$BМеня зовут Лотвил Вериатус, член-основатель Просветленного собрания арканологии, алхимии и инженерных наук: мы стремимся объединить интеллектуальные науки Азерота в одну общеобразовательную школу.;0
2930;0; Порча пробирается в рощу природы. Лес нужно защищать любой ценой.;0
2981;0; Приветствую, $с. В свои годы я видел много нетерпеливых тауренов, которые хотели доказать племени свою ценность. Не следует забывать, что рвение не заменит мудрости и опыта.;0
2988;0;Обязанностью Outrunners является обеспечение безопасности тех, кто путешествует по равнинам Мулгора. Те, кто угрожает безопасности родины тауренов, рискуют быть наказанными в наших руках.;0
2993;0; Земля была хороша для нашего народа, $c. Мы должны быть благодарны за нашу удачу.;0
3139;0; Тромка, $c. Времени на разговоры мало, а работы много.;0
3188;0; Ты хочешь что-то обсудить, $c... подойди, сядь рядом со мной.;0
3337;0; Вес топора, боевой клич ваших союзников, брызги крови на вашем лице. Это то, чего жаждет воин, $n. Я высеку Степи своим мечом во имя Орды.;0
3338;0; Земля, вода и небо едины. Это ваши глаза обманывают вас таким разделением. Мать-Земля — это все эти вещи и многое другое.;0
3339;0; Лучше бы это было хорошо...;0
3390;0; В Степях хранится множество веществ, которые мы, аптекари Лордерона, можем найти применение.;0
3391;0;Тралл хорошо заплатил мне и моим мальчикам за помощь в строительстве Оргриммара, поэтому я решил построить здесь порт. Мы ведем большую часть нашего бизнеса через Пиратскую Бухту и Барона Ревилгаза.;0
3419;0; Чтобы наш народ выжил, мы должны изучить пути природы и узнать ее секреты.;0
3441;0; Чтобы охотиться на зверя, надо знать этого зверя. Нужно учиться и уважать его манеры. $B$BПоступать иначе — не значит охотиться. Поступить иначе — значит просто убить.;0
3446;0; Да да да! Ты как раз тот $r, которого я ищу!$B$BSit! Нам есть что обсудить!!;0
3453;0; Чем я могу тебе помочь, $n? В противном случае я должен позаботиться об отгрузке.;0
3519;0; Мне, Аринии Клаудбрейк, было поручено охранять неприкосновенность Рощи Оракулов.;0
3567;0; Рад встрече, $n. Приятно видеть, что $cs, такие как вы, принимают активное участие в защите рощ.;0
3616;0; Ветер шепчет тем, кто слушает...$B$BТы слышишь?;0
3649;0;Темные силы посягают на наши границы, старые пороки всплывают на поверхность, и появляются новые бедствия, чтобы нарушить хрупкий баланс земли. Во времена такой тьмы мы все должны быть бдительными.;0
3663;0; Добрый день, $рад: lass,! Возможно, вы могли бы помочь мне с некоторыми вещами, о которых нужно позаботиться.;0
3666;0; Хм... Я могу воткнуть этот провод сюда, и он запитает шипучее снаряжение, но тогда гидрофлангу понадобится альтернативный источник питания... Может быть, я смогу... О, привет! Эй, не хочешь помочь мне попробовать новое изобретение?;0
3845;0; У нас, эльфов, долгая история. Будем надеяться, что эта история не вернется, чтобы преследовать нас.;0
3847;0; Ясеневый лес — пышный лес, полный жизни. Приятно ходить по его тайным тропам в поисках трав, но нужно соблюдать осторожность. Лес не лишен опасностей.;0
3995;0; Духи беспокойны!;0
4046;0; Вы должны слушать, юный $c. Прислушайтесь к шепоту во тьме, ибо он предлагает руководство в эти неспокойные времена.;0
4049;0;Дух Каменного Когтя плачет... Он плачет от своих горных вершин, до своих рек, до своих срубленных, умирающих деревьев.;0
4077;0; Если я добуду нужные ингредиенты, мы сможем создать взрывчатку, которая не только позволит мне навредить деятельности Торговой компании, но и отвлечет внимание. .. Я скажу вам больше достаточно скоро.;0
4078;0; Привет. Что я могу сделать для вас?;0
4080;0; Привет, $n.;0
4201;0; Привет, $n.;0
4452;0; Подойди немного ближе. У нас есть важные дела для обсуждения, ты и я.$B$BИ некоторые из них мы не хотим, чтобы все слышали...;0
4453;0; Будьте осторожны, куда вы ставите свою ногу, $g sir : мэм,. Мы не все благословлены высоким ростом гнома.;0
4454;0; Привет, $n.;0
4456;0; Нет, Longears не мое настоящее имя. И я не собираюсь говорить вам, что это такое, так что не спрашивайте.;0
4485;0;Дни становятся длиннее, а конфликтам на этих землях не видно конца. Чтобы знать так много, не требуется никакого заклинателя. Возьми клинок, пока можешь, $c. Война может прийти к нам в любое время, и, если я не ошибаюсь, ты выглядишь как тот, кто упивается ею.;0
4498;0; Привет, $с.;0
4500;0; Босс Повелитель Мок'Морокк. Ты делаешь то, что я говорю.;0
4630;0; Привет, $n.;0
4791;0; Пусть мы не находимся в открытой войне с Альянсом, но между нами все еще проливается кровь.;0
4792;0; Некоторые думают, что болото никуда не годится... говорят, оно никуда не годится.;0
4794;0; Исследования в Тераморе — интересная работа, но в этом городе трудно найти мягкую постель!;0
5204;0; Если мы хотим занять свое место в этом мире, то мы сделаем это посредством изучения и посредством воли игнорировать наши угасающие человеческие инстинкты.;0
5393;0; Привет, $n.;0
5394;0; Не позволяйте жаре беспокоить вас. В Бесплодных землях жара - наименьшая из ваших забот.;0
5396;0; У Альянса много интересов в Пустошах, и наша власть здесь нестабильна.$B$BВы нам поможете?;0
5412;0;Кланы кентавров правят пустошами Пустошей. Если бы они объединились, они были бы страшной силой. Тогда хорошо, что кланы кентавров не объединяются, а ссорятся и воюют между собой.;0
5591;0; Этот хлев немного неудобен, но у него есть история, так что Стонард должен быть кому-то важен. Я бы рискнул, поэтому мы остаемся здесь. Это точно не для вида - это даже не похоже на дом.;0
5636;0; Привет, $n.;0
5637;0; Привет, $n.;0
5638;0; У меня много дел здесь, в Пустоши, $N. Рёттен хочет, чтобы мы забрали некоторые реагенты для одного из наших клиентов, а также принесли некоторые из этих потерянных предметов.;0
5641;0; Главная угроза, с которой Тралл хочет справиться, — это Пылающий Клинок — члены Орды, отдавшие свою верность демонам. Они стремятся практиковать свою темную магию и мало заботятся о видении Тралла будущего Орды здесь, в Калимдоре.;0
5767;0; Наша единственная надежда — создать что-то хорошее из уже плохой ситуации.;0
5770;0;Если мы хотим защитить природу, мы должны принять ее силу. И мы должны показать эту силу тем, кто причинит вред земле.;0
5887;0; Я приветствую вас снова, $n.;0
6031;0; Некоторые не выносят жары Великой Кузни, но я думаю, что жара в самый раз. И это лучшее место для серьезной кузнечной работы.;0
6171;0; Ты будешь многократно испытан тьмой, окружающей наши земли, $N. Но чтобы вы всегда были готовы, мы будем часто задавать вам задачи, чтобы вы были на пике своей силы. $B$BИдите со Светом и оставайтесь добродетельными.;0
6179;0; Много испытаний ожидает паладина Света, $N. Будьте уверены, наши пути еще не раз пересекутся в будущем, если вы останетесь страстными и будете придерживаться тех добродетелей, которые мы восхваляем.;0
6569;0; Там, где бродят троггы и прокаженные гномы, стоит наш дом — Гномреган. $B$B Наши семьи потеряны, наши дома перемещены. Рассеяны.$B$BOh, как я тоскую по дням беззаботной жизни в Гномрегане, но эти дни прошли. Мы должны отстаивать свою позицию! Мы должны спасти Гномреган!;0
6579;0; За Гномреган!;0
6986;0;Меня зовут Дран Дрофферс, а это мой фиктивный сын Мальтон. Если вам нужен трофей или вы хотите продать трофей, то вам нужно поговорить с нами!;0
7407;0; Меня зовут Билджуиззл, и я главный инженер Водопроводной компании Прибамбасска. Чем я могу вам помочь?;0
7777;0;;0
7825;0;;0
7876;0; Некоторые люди задаются вопросом, что мы делаем здесь, в пустыне. Ну... Если бы я сказал тебе, ты бы остался и попытался получить нашу прибыль!;0
7882;0; Мы здесь, чтобы получить прибыль. А если наши товары украдены, это не способ получить прибыль.;0
7884;0;;0
7900;0; Здравствуйте, $N. Может быть, у вас есть время поболтать?;0
9078;0; Дорогой $g boy:girl, вы прибыли как раз вовремя, чтобы помочь Каргатскому экспедиционному корпусу.;0
9081;0; Я никогда не скучаю...;0
9177;0; Стоять по стойке смирно, солдат!$B$BWINKY! БЕЗ ЗВУКА!;0
9536;0; Стремление к богатству — единственная цель респектабельного гоблина. $B$B Ну, может быть, богатство... и большая, громкая смерть!;0
9562;0; Привет, $R.;0
10260;0; Добро пожаловать в экзотические питомцы Киблера! Как вы можете помочь мне сегодня??;0
10306;0;;0
10537;0;Мы не можем позаботиться обо всех угрозах в этой области в одиночку. Нам не помешала бы еще одна боевая рука, $n.;0
10926;0; Мне уже никогда не будет тепло...;0
11039;0; Привет, $N. Я герцог Николас Зверенхофф из Серебряного Рассвета.;0
11862;0;;0
16361;0; Король-лич обрушил на нас войну с ледяного севера, и только мы из Серебряного Рассвета стоим у него на пути.;0
16478;0; Доброго времени суток, гражданин. Вы пришли помочь нам в борьбе с Плетью?;0
16786;0; Привет, $n. Если ты принесешь мне некротические камни от захватчиков-нежити, я смогу открыть тебе доступ к магазинам Серебряного Рассвета.;0
16788;0; Привет, $с. Я Хранитель Пламени. Во время Фестиваля летних огней мой долг поддерживать яркое горение этого огня рядом со мной. Быть выбранным для такой задачи - большая честь, я с удовольствием ее выполняю.$b$b Чем я могу вам помочь?;0
22292;0; Свет еще не светит на Скеттис.;0
23572;0;;0
27337;0;;0
186420;1; Эта коллекция свитков содержит различную логистическую и стратегическую информацию, а также закодированные соответствия.;0
715;0;Еще один прекрасный день в джунглях! Это будет настоящая охота, я это чувствую. Как только Барнил закончит чистить ружья, я отведу охотничий отряд вглубь извилистых лиан. Не такой уж плохой способ провести пенсию для старого ветерана войны, а?;0
5598;0; Что ты хочешь от меня?;0
3848;0; Баланс в природе хрупкий, и его легко нарушить. Достаточно ли вы смелы, чтобы все исправить?;0
1952;0; Привет, $С. Если вы здесь, то должны знать, что Серебряный бор переполнен нашими врагами. Чтобы выжить, Отрекшиеся должны отбросить их назад!;0
10321;0; <Эмберстрайф сообщает о вашем присутствии.>;0
11596;0; Мой бизнес-план никогда не предусматривал содержания гигантских кодо... может быть, вместо этого мне следовало заняться плетением подводных корзин.;0
1938;0; Кирин-Тор не внял моим предупреждениям! Альянс - это обман. Аругал — безрассудный дурак.;0
2055;0; Королевское фармацевтическое общество прислушается к призыву Темной Госпожи раскрыть Новую Чуму и изгнать Артаса и его языческую Армию Плети из этого мира раз и навсегда.;0
2229;0;Подумать только, место, где родился и вырос Вождь, находится так близко.;0
11259;0; Desolace не такое уж и плохое место, если не обращать внимания на постоянные притеснения кентавров.;0
16281;0; Серебряный Рассвет не отвергнет никого, кто готов пожертвовать собой ради нашего дела.;0
16787;0; Привет, $n. Если ты принесешь мне некротические камни от захватчиков-нежити, я смогу открыть тебе доступ к магазинам Серебряного Рассвета.;0
16494;0; Доброго времени суток, гражданин. Вы пришли помочь нам в борьбе с Плетью?;0
